,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,country,league,year,home_team_lname,home_team_sname,away_team_lname,away_team_sname
175,1,1,2008/2009,27,2009-03-21,493047,10001,7947,3,1,Belgium,Belgium Jupiler League,2009,KVC Westerlo,WES,FCV Dender EH,DEN
176,1,1,2008/2009,27,2009-03-21,493048,9999,8203,1,0,Belgium,Belgium Jupiler League,2009,KSV Roeselare,ROS,KV Mechelen,MEC
177,1,1,2008/2009,27,2009-03-21,493049,9984,9996,0,1,Belgium,Belgium Jupiler League,2009,KSV Cercle Brugge,CEB,Royal Excel Mouscron,MOU
178,1,1,2008/2009,27,2009-03-21,493050,9987,4049,3,0,Belgium,Belgium Jupiler League,2009,KRC Genk,GEN,Tubize,TUB
179,1,1,2008/2009,27,2009-03-21,493051,8635,9993,2,0,Belgium,Belgium Jupiler League,2009,RSC Anderlecht,AND,Beerschot AC,BAC
180,1,1,2008/2009,28,2009-04-05,493052,9994,8635,0,0,Belgium,Belgium Jupiler League,2009,Sporting Lokeren,LOK,RSC Anderlecht,AND
181,1,1,2008/2009,28,2009-04-04,493053,9996,9998,3,2,Belgium,Belgium Jupiler League,2009,Royal Excel Mouscron,MOU,RAEC Mons,MON
182,1,1,2008/2009,28,2009-04-04,493054,8342,9986,2,1,Belgium,Belgium Jupiler League,2009,Club Brugge KV,CLB,Sporting Charleroi,CHA
183,1,1,2008/2009,28,2009-04-04,493055,10000,9984,3,1,Belgium,Belgium Jupiler League,2009,SV Zulte-Waregem,ZUL,KSV Cercle Brugge,CEB
184,1,1,2008/2009,28,2009-04-04,493056,7947,9991,1,1,Belgium,Belgium Jupiler League,2009,FCV Dender EH,DEN,KAA Gent,GEN
185,1,1,2008/2009,28,2009-04-04,493057,4049,9999,0,1,Belgium,Belgium Jupiler League,2009,Tubize,TUB,KSV Roeselare,ROS
186,1,1,2008/2009,28,2009-04-04,493058,8203,8571,1,1,Belgium,Belgium Jupiler League,2009,KV Mechelen,MEC,KV Kortrijk,KOR
187,1,1,2008/2009,28,2009-04-04,493059,9987,10001,1,4,Belgium,Belgium Jupiler League,2009,KRC Genk,GEN,KVC Westerlo,WES
188,1,1,2008/2009,28,2009-04-05,493060,9985,9993,3,1,Belgium,Belgium Jupiler League,2009,Standard de Liège,STL,Beerschot AC,BAC
189,1,1,2008/2009,29,2009-04-12,493061,8635,8342,1,0,Belgium,Belgium Jupiler League,2009,RSC Anderlecht,AND,Club Brugge KV,CLB
190,1,1,2008/2009,29,2009-04-10,493062,9999,9987,1,0,Belgium,Belgium Jupiler League,2009,KSV Roeselare,ROS,KRC Genk,GEN
191,1,1,2008/2009,29,2009-04-11,493063,9993,10000,1,2,Belgium,Belgium Jupiler League,2009,Beerschot AC,BAC,SV Zulte-Waregem,ZUL
192,1,1,2008/2009,29,2009-04-11,493064,9985,9994,1,0,Belgium,Belgium Jupiler League,2009,Standard de Liège,STL,Sporting Lokeren,LOK
193,1,1,2008/2009,29,2009-04-11,493065,8571,7947,1,2,Belgium,Belgium Jupiler League,2009,KV Kortrijk,KOR,FCV Dender EH,DEN
194,1,1,2008/2009,29,2009-04-11,493066,9998,8203,0,1,Belgium,Belgium Jupiler League,2009,RAEC Mons,MON,KV Mechelen,MEC
195,1,1,2008/2009,29,2009-04-11,493067,9986,9996,1,0,Belgium,Belgium Jupiler League,2009,Sporting Charleroi,CHA,Royal Excel Mouscron,MOU
196,1,1,2008/2009,29,2009-04-11,493068,9984,4049,4,1,Belgium,Belgium Jupiler League,2009,KSV Cercle Brugge,CEB,Tubize,TUB
197,1,1,2008/2009,29,2009-04-12,493069,9991,10001,2,0,Belgium,Belgium Jupiler League,2009,KAA Gent,GEN,KVC Westerlo,WES
198,1,1,2008/2009,3,2008-08-30,492491,8635,8571,4,0,Belgium,Belgium Jupiler League,2008,RSC Anderlecht,AND,KV Kortrijk,KOR
199,1,1,2008/2009,3,2008-08-30,492492,9987,9994,1,0,Belgium,Belgium Jupiler League,2008,KRC Genk,GEN,Sporting Lokeren,LOK
200,1,1,2008/2009,3,2008-08-30,492493,9984,9998,2,1,Belgium,Belgium Jupiler League,2008,KSV Cercle Brugge,CEB,RAEC Mons,MON
201,1,1,2008/2009,3,2008-08-31,492494,9991,9986,2,0,Belgium,Belgium Jupiler League,2008,KAA Gent,GEN,Sporting Charleroi,CHA
202,1,1,2008/2009,3,2008-08-30,492495,7947,9996,1,2,Belgium,Belgium Jupiler League,2008,FCV Dender EH,DEN,Royal Excel Mouscron,MOU
203,1,1,2008/2009,3,2008-08-30,492496,8203,10000,0,2,Belgium,Belgium Jupiler League,2008,KV Mechelen,MEC,SV Zulte-Waregem,ZUL
204,1,1,2008/2009,3,2008-08-31,492497,9999,9985,1,1,Belgium,Belgium Jupiler League,2008,KSV Roeselare,ROS,Standard de Liège,STL
205,1,1,2008/2009,3,2008-08-29,492498,4049,8342,1,4,Belgium,Belgium Jupiler League,2008,Tubize,TUB,Club Brugge KV,CLB
206,1,1,2008/2009,3,2008-08-30,492499,10001,9993,1,0,Belgium,Belgium Jupiler League,2008,KVC Westerlo,WES,Beerschot AC,BAC
207,1,1,2008/2009,30,2009-04-19,493070,10001,8635,0,1,Belgium,Belgium Jupiler League,2009,KVC Westerlo,WES,RSC Anderlecht,AND
208,1,1,2008/2009,30,2009-04-18,493071,9996,9985,0,3,Belgium,Belgium Jupiler League,2009,Royal Excel Mouscron,MOU,Standard de Liège,STL
209,1,1,2008/2009,30,2009-04-18,493072,8342,9998,3,2,Belgium,Belgium Jupiler League,2009,Club Brugge KV,CLB,RAEC Mons,MON
210,1,1,2008/2009,30,2009-04-18,493073,4049,9986,3,1,Belgium,Belgium Jupiler League,2009,Tubize,TUB,Sporting Charleroi,CHA
211,1,1,2008/2009,30,2009-04-18,493074,8203,9984,0,1,Belgium,Belgium Jupiler League,2009,KV Mechelen,MEC,KSV Cercle Brugge,CEB
212,1,1,2008/2009,30,2009-04-17,493075,9987,9991,2,2,Belgium,Belgium Jupiler League,2009,KRC Genk,GEN,KAA Gent,GEN
213,1,1,2008/2009,30,2009-04-19,493076,7947,9999,3,1,Belgium,Belgium Jupiler League,2009,FCV Dender EH,DEN,KSV Roeselare,ROS
214,1,1,2008/2009,30,2009-04-18,493077,10000,8571,5,1,Belgium,Belgium Jupiler League,2009,SV Zulte-Waregem,ZUL,KV Kortrijk,KOR
215,1,1,2008/2009,30,2009-04-18,493078,9994,9993,1,0,Belgium,Belgium Jupiler League,2009,Sporting Lokeren,LOK,Beerschot AC,BAC
216,1,1,2008/2009,31,2009-04-24,493079,9993,8342,2,0,Belgium,Belgium Jupiler League,2009,Beerschot AC,BAC,Club Brugge KV,CLB
217,1,1,2008/2009,31,2009-04-26,493080,9984,9987,1,2,Belgium,Belgium Jupiler League,2009,KSV Cercle Brugge,CEB,KRC Genk,GEN
218,1,1,2008/2009,31,2009-04-25,493081,9986,10000,1,0,Belgium,Belgium Jupiler League,2009,Sporting Charleroi,CHA,SV Zulte-Waregem,ZUL
219,1,1,2008/2009,31,2009-04-26,493082,9999,9991,1,3,Belgium,Belgium Jupiler League,2009,KSV Roeselare,ROS,KAA Gent,GEN
220,1,1,2008/2009,31,2009-04-25,493083,8635,7947,4,0,Belgium,Belgium Jupiler League,2009,RSC Anderlecht,AND,FCV Dender EH,DEN
221,1,1,2008/2009,31,2009-04-25,493084,9985,8203,4,1,Belgium,Belgium Jupiler League,2009,Standard de Liège,STL,KV Mechelen,MEC
222,1,1,2008/2009,31,2009-04-25,493085,9994,9996,3,0,Belgium,Belgium Jupiler League,2009,Sporting Lokeren,LOK,Royal Excel Mouscron,MOU
223,1,1,2008/2009,31,2009-04-25,493086,8571,4049,2,2,Belgium,Belgium Jupiler League,2009,KV Kortrijk,KOR,Tubize,TUB
224,1,1,2008/2009,31,2009-04-25,493087,9998,10001,0,2,Belgium,Belgium Jupiler League,2009,RAEC Mons,MON,KVC Westerlo,WES
225,1,1,2008/2009,32,2009-05-03,493088,4049,8635,1,1,Belgium,Belgium Jupiler League,2009,Tubize,TUB,RSC Anderlecht,AND
226,1,1,2008/2009,32,2009-05-02,493089,10000,9985,0,0,Belgium,Belgium Jupiler League,2009,SV Zulte-Waregem,ZUL,Standard de Liège,STL
227,1,1,2008/2009,32,2009-05-02,493090,7947,9998,0,0,Belgium,Belgium Jupiler League,2009,FCV Dender EH,DEN,RAEC Mons,MON
228,1,1,2008/2009,32,2009-05-02,493091,8203,9986,2,1,Belgium,Belgium Jupiler League,2009,KV Mechelen,MEC,Sporting Charleroi,CHA
229,1,1,2008/2009,32,2009-05-02,493092,9991,9984,2,1,Belgium,Belgium Jupiler League,2009,KAA Gent,GEN,KSV Cercle Brugge,CEB
230,1,1,2008/2009,32,2009-05-01,493093,8342,9994,2,3,Belgium,Belgium Jupiler League,2009,Club Brugge KV,CLB,Sporting Lokeren,LOK
231,1,1,2008/2009,32,2009-05-02,493094,10001,9999,1,0,Belgium,Belgium Jupiler League,2009,KVC Westerlo,WES,KSV Roeselare,ROS
232,1,1,2008/2009,32,2009-05-03,493095,9987,8571,0,1,Belgium,Belgium Jupiler League,2009,KRC Genk,GEN,KV Kortrijk,KOR
233,1,1,2008/2009,32,2009-05-02,493096,9996,9993,3,1,Belgium,Belgium Jupiler League,2009,Royal Excel Mouscron,MOU,Beerschot AC,BAC
234,1,1,2008/2009,33,2009-05-09,493097,9985,8342,2,0,Belgium,Belgium Jupiler League,2009,Standard de Liège,STL,Club Brugge KV,CLB
235,1,1,2008/2009,33,2009-05-09,493098,9986,9987,3,0,Belgium,Belgium Jupiler League,2009,Sporting Charleroi,CHA,KRC Genk,GEN
236,1,1,2008/2009,33,2009-05-09,493099,9996,10000,0,2,Belgium,Belgium Jupiler League,2009,Royal Excel Mouscron,MOU,SV Zulte-Waregem,ZUL
237,1,1,2008/2009,33,2009-05-09,493100,8571,9991,0,2,Belgium,Belgium Jupiler League,2009,KV Kortrijk,KOR,KAA Gent,GEN
238,1,1,2008/2009,33,2009-05-09,493101,9994,7947,0,2,Belgium,Belgium Jupiler League,2009,Sporting Lokeren,LOK,FCV Dender EH,DEN
239,1,1,2008/2009,33,2009-05-08,493102,9993,8203,3,1,Belgium,Belgium Jupiler League,2009,Beerschot AC,BAC,KV Mechelen,MEC
240,1,1,2008/2009,33,2009-05-09,493103,8635,9999,3,1,Belgium,Belgium Jupiler League,2009,RSC Anderlecht,AND,KSV Roeselare,ROS
241,1,1,2008/2009,33,2009-05-09,493104,9998,4049,1,1,Belgium,Belgium Jupiler League,2009,RAEC Mons,MON,Tubize,TUB
242,1,1,2008/2009,33,2009-05-09,493105,9984,10001,2,1,Belgium,Belgium Jupiler League,2009,KSV Cercle Brugge,CEB,KVC Westerlo,WES
243,1,1,2008/2009,34,2009-05-16,493106,9987,8635,0,2,Belgium,Belgium Jupiler League,2009,KRC Genk,GEN,RSC Anderlecht,AND
244,1,1,2008/2009,34,2009-05-16,493107,9991,9985,0,1,Belgium,Belgium Jupiler League,2009,KAA Gent,GEN,Standard de Liège,STL
245,1,1,2008/2009,34,2009-05-16,493108,10000,9998,3,0,Belgium,Belgium Jupiler League,2009,SV Zulte-Waregem,ZUL,RAEC Mons,MON
246,1,1,2008/2009,34,2009-05-16,493109,7947,9986,1,2,Belgium,Belgium Jupiler League,2009,FCV Dender EH,DEN,Sporting Charleroi,CHA
247,1,1,2008/2009,34,2009-05-16,493110,9999,9984,1,2,Belgium,Belgium Jupiler League,2009,KSV Roeselare,ROS,KSV Cercle Brugge,CEB
248,1,1,2008/2009,34,2009-05-15,493111,8203,9994,3,0,Belgium,Belgium Jupiler League,2009,KV Mechelen,MEC,Sporting Lokeren,LOK
249,1,1,2008/2009,34,2009-05-16,493112,8342,9996,4,1,Belgium,Belgium Jupiler League,2009,Club Brugge KV,CLB,Royal Excel Mouscron,MOU
250,1,1,2008/2009,34,2009-05-16,493113,10001,8571,1,3,Belgium,Belgium Jupiler League,2009,KVC Westerlo,WES,KV Kortrijk,KOR
251,1,1,2008/2009,34,2009-05-16,493114,4049,9993,1,0,Belgium,Belgium Jupiler League,2009,Tubize,TUB,Beerschot AC,BAC
252,1,1,2008/2009,4,2008-09-13,492500,8342,7947,1,1,Belgium,Belgium Jupiler League,2008,Club Brugge KV,CLB,FCV Dender EH,DEN
253,1,1,2008/2009,4,2008-09-13,492501,9985,8571,2,0,Belgium,Belgium Jupiler League,2008,Standard de Liège,STL,KV Kortrijk,KOR
254,1,1,2008/2009,4,2008-09-13,492502,9998,8635,1,2,Belgium,Belgium Jupiler League,2008,RAEC Mons,MON,RSC Anderlecht,AND
255,1,1,2008/2009,4,2008-09-14,492503,10000,9987,1,3,Belgium,Belgium Jupiler League,2008,SV Zulte-Waregem,ZUL,KRC Genk,GEN
256,1,1,2008/2009,4,2008-09-14,492504,9986,9984,3,2,Belgium,Belgium Jupiler League,2008,Sporting Charleroi,CHA,KSV Cercle Brugge,CEB
257,1,1,2008/2009,4,2008-09-13,492506,9994,10001,1,1,Belgium,Belgium Jupiler League,2008,Sporting Lokeren,LOK,KVC Westerlo,WES
258,1,1,2008/2009,4,2008-09-13,492508,8203,4049,0,0,Belgium,Belgium Jupiler League,2008,KV Mechelen,MEC,Tubize,TUB
259,1,1,2008/2009,4,2008-09-13,492509,9996,9991,4,2,Belgium,Belgium Jupiler League,2008,Royal Excel Mouscron,MOU,KAA Gent,GEN
260,1,1,2008/2009,4,2008-09-13,492511,9993,9999,3,0,Belgium,Belgium Jupiler League,2008,Beerschot AC,BAC,KSV Roeselare,ROS
261,1,1,2008/2009,5,2008-09-19,492517,8635,9986,2,0,Belgium,Belgium Jupiler League,2008,RSC Anderlecht,AND,Sporting Charleroi,CHA
262,1,1,2008/2009,5,2008-09-21,492518,9987,8342,0,1,Belgium,Belgium Jupiler League,2008,KRC Genk,GEN,Club Brugge KV,CLB
263,1,1,2008/2009,5,2008-09-20,492519,9984,9993,1,0,Belgium,Belgium Jupiler League,2008,KSV Cercle Brugge,CEB,Beerschot AC,BAC
264,1,1,2008/2009,5,2008-09-20,492520,9991,8203,1,2,Belgium,Belgium Jupiler League,2008,KAA Gent,GEN,KV Mechelen,MEC
265,1,1,2008/2009,5,2008-09-20,492521,7947,10000,2,0,Belgium,Belgium Jupiler League,2008,FCV Dender EH,DEN,SV Zulte-Waregem,ZUL
266,1,1,2008/2009,5,2008-09-20,492522,9999,9994,0,1,Belgium,Belgium Jupiler League,2008,KSV Roeselare,ROS,Sporting Lokeren,LOK
267,1,1,2008/2009,5,2008-09-20,492523,8571,9998,1,0,Belgium,Belgium Jupiler League,2008,KV Kortrijk,KOR,RAEC Mons,MON
268,1,1,2008/2009,5,2008-09-21,492524,4049,9985,0,1,Belgium,Belgium Jupiler League,2008,Tubize,TUB,Standard de Liège,STL
269,1,1,2008/2009,5,2008-09-20,492525,10001,9996,0,0,Belgium,Belgium Jupiler League,2008,KVC Westerlo,WES,Royal Excel Mouscron,MOU
270,1,1,2008/2009,6,2008-09-27,492526,8342,10001,2,0,Belgium,Belgium Jupiler League,2008,Club Brugge KV,CLB,KVC Westerlo,WES
271,1,1,2008/2009,6,2008-09-26,492527,9985,8635,2,1,Belgium,Belgium Jupiler League,2008,Standard de Liège,STL,RSC Anderlecht,AND
272,1,1,2008/2009,6,2008-09-27,492528,9998,9999,2,0,Belgium,Belgium Jupiler League,2008,RAEC Mons,MON,KSV Roeselare,ROS
273,1,1,2008/2009,6,2008-09-27,492529,10000,4049,1,0,Belgium,Belgium Jupiler League,2008,SV Zulte-Waregem,ZUL,Tubize,TUB
274,1,1,2008/2009,6,2008-09-27,492530,9986,8571,1,2,Belgium,Belgium Jupiler League,2008,Sporting Charleroi,CHA,KV Kortrijk,KOR
275,1,1,2008/2009,6,2008-09-27,492531,9994,9984,1,1,Belgium,Belgium Jupiler League,2008,Sporting Lokeren,LOK,KSV Cercle Brugge,CEB
276,1,1,2008/2009,6,2008-09-29,492532,8203,7947,4,1,Belgium,Belgium Jupiler League,2008,KV Mechelen,MEC,FCV Dender EH,DEN
277,1,1,2008/2009,6,2008-09-28,492534,9996,9987,1,2,Belgium,Belgium Jupiler League,2008,Royal Excel Mouscron,MOU,KRC Genk,GEN
278,1,1,2008/2009,6,2008-09-28,492535,9993,9991,2,2,Belgium,Belgium Jupiler League,2008,Beerschot AC,BAC,KAA Gent,GEN
279,1,1,2008/2009,7,2008-10-03,492536,8635,9996,2,1,Belgium,Belgium Jupiler League,2008,RSC Anderlecht,AND,Royal Excel Mouscron,MOU
280,1,1,2008/2009,7,2008-10-04,492537,9987,8203,2,1,Belgium,Belgium Jupiler League,2008,KRC Genk,GEN,KV Mechelen,MEC
281,1,1,2008/2009,7,2008-10-04,492538,9998,9986,1,1,Belgium,Belgium Jupiler League,2008,RAEC Mons,MON,Sporting Charleroi,CHA
282,1,1,2008/2009,7,2008-10-05,492539,9984,9985,4,1,Belgium,Belgium Jupiler League,2008,KSV Cercle Brugge,CEB,Standard de Liège,STL
283,1,1,2008/2009,7,2008-10-04,492540,9991,9994,1,1,Belgium,Belgium Jupiler League,2008,KAA Gent,GEN,Sporting Lokeren,LOK
284,1,1,2008/2009,7,2008-10-05,492541,9999,8342,0,1,Belgium,Belgium Jupiler League,2008,KSV Roeselare,ROS,Club Brugge KV,CLB
285,1,1,2008/2009,7,2008-10-04,492542,8571,9993,0,0,Belgium,Belgium Jupiler League,2008,KV Kortrijk,KOR,Beerschot AC,BAC
286,1,1,2008/2009,7,2008-10-04,492543,4049,7947,2,1,Belgium,Belgium Jupiler League,2008,Tubize,TUB,FCV Dender EH,DEN
287,1,1,2008/2009,7,2008-10-04,492544,10001,10000,3,2,Belgium,Belgium Jupiler League,2008,KVC Westerlo,WES,SV Zulte-Waregem,ZUL
288,1,1,2008/2009,8,2008-10-19,492545,8342,9984,3,1,Belgium,Belgium Jupiler League,2008,Club Brugge KV,CLB,KSV Cercle Brugge,CEB
289,1,1,2008/2009,8,2008-10-18,492546,9985,9998,2,1,Belgium,Belgium Jupiler League,2008,Standard de Liège,STL,RAEC Mons,MON
290,1,1,2008/2009,8,2008-10-19,492547,10000,8635,4,0,Belgium,Belgium Jupiler League,2008,SV Zulte-Waregem,ZUL,RSC Anderlecht,AND
291,1,1,2008/2009,8,2008-10-18,492548,9994,8571,2,0,Belgium,Belgium Jupiler League,2008,Sporting Lokeren,LOK,KV Kortrijk,KOR
292,1,1,2008/2009,8,2008-10-18,492549,7947,9987,2,4,Belgium,Belgium Jupiler League,2008,FCV Dender EH,DEN,KRC Genk,GEN
293,1,1,2008/2009,8,2008-10-18,492550,8203,10001,1,3,Belgium,Belgium Jupiler League,2008,KV Mechelen,MEC,KVC Westerlo,WES
294,1,1,2008/2009,8,2008-10-18,492551,9996,9999,2,0,Belgium,Belgium Jupiler League,2008,Royal Excel Mouscron,MOU,KSV Roeselare,ROS
295,1,1,2008/2009,8,2008-10-18,492552,4049,9991,0,1,Belgium,Belgium Jupiler League,2008,Tubize,TUB,KAA Gent,GEN
296,1,1,2008/2009,8,2008-10-18,492553,9993,9986,1,2,Belgium,Belgium Jupiler League,2008,Beerschot AC,BAC,Sporting Charleroi,CHA
297,1,1,2008/2009,9,2008-10-25,492554,8635,8203,7,1,Belgium,Belgium Jupiler League,2008,RSC Anderlecht,AND,KV Mechelen,MEC
298,1,1,2008/2009,9,2008-10-26,492555,9987,9985,0,0,Belgium,Belgium Jupiler League,2008,KRC Genk,GEN,Standard de Liège,STL
299,1,1,2008/2009,9,2008-10-25,492556,9998,9993,0,0,Belgium,Belgium Jupiler League,2008,RAEC Mons,MON,Beerschot AC,BAC
300,1,1,2008/2009,9,2008-10-25,492557,9986,9994,1,1,Belgium,Belgium Jupiler League,2008,Sporting Charleroi,CHA,Sporting Lokeren,LOK
301,1,1,2008/2009,9,2008-10-25,492558,9984,7947,1,2,Belgium,Belgium Jupiler League,2008,KSV Cercle Brugge,CEB,FCV Dender EH,DEN
302,1,1,2008/2009,9,2008-10-26,492559,9991,8342,3,0,Belgium,Belgium Jupiler League,2008,KAA Gent,GEN,Club Brugge KV,CLB
303,1,1,2008/2009,9,2008-10-25,492561,9999,10000,0,3,Belgium,Belgium Jupiler League,2008,KSV Roeselare,ROS,SV Zulte-Waregem,ZUL
304,1,1,2008/2009,9,2008-10-24,492562,8571,9996,2,2,Belgium,Belgium Jupiler League,2008,KV Kortrijk,KOR,Royal Excel Mouscron,MOU
305,1,1,2008/2009,9,2008-10-25,492563,10001,4049,4,1,Belgium,Belgium Jupiler League,2008,KVC Westerlo,WES,Tubize,TUB
306,1,1,2009/2010,1,2009-07-31,665318,9985,9997,2,2,Belgium,Belgium Jupiler League,2009,Standard de Liège,STL,Sint-Truidense VV,STT
307,1,1,2009/2010,1,2009-08-02,665320,9986,8342,1,2,Belgium,Belgium Jupiler League,2009,Sporting Charleroi,CHA,Club Brugge KV,CLB
308,1,1,2009/2010,1,2009-08-02,665321,9984,9991,1,3,Belgium,Belgium Jupiler League,2009,KSV Cercle Brugge,CEB,KAA Gent,GEN
309,1,1,2009/2010,1,2009-08-01,665322,9994,10000,1,1,Belgium,Belgium Jupiler League,2009,Sporting Lokeren,LOK,SV Zulte-Waregem,ZUL
310,1,1,2009/2010,1,2009-08-01,665323,8571,8635,0,2,Belgium,Belgium Jupiler League,2009,KV Kortrijk,KOR,RSC Anderlecht,AND
311,1,1,2009/2010,1,2009-08-01,665324,8203,10001,4,1,Belgium,Belgium Jupiler League,2009,KV Mechelen,MEC,KVC Westerlo,WES
312,1,1,2009/2010,1,2009-08-01,665325,9999,9993,1,1,Belgium,Belgium Jupiler League,2009,KSV Roeselare,ROS,Beerschot AC,BAC
313,1,1,2009/2010,10,2009-10-04,665411,8342,8635,4,2,Belgium,Belgium Jupiler League,2009,Club Brugge KV,CLB,RSC Anderlecht,AND
314,1,1,2009/2010,10,2009-10-04,665412,9985,9987,1,0,Belgium,Belgium Jupiler League,2009,Standard de Liège,STL,KRC Genk,GEN
315,1,1,2009/2010,10,2009-10-03,665413,9997,10000,1,2,Belgium,Belgium Jupiler League,2009,Sint-Truidense VV,STT,SV Zulte-Waregem,ZUL
316,1,1,2009/2010,10,2009-10-03,665414,9986,8571,3,3,Belgium,Belgium Jupiler League,2009,Sporting Charleroi,CHA,KV Kortrijk,KOR
317,1,1,2009/2010,10,2009-10-03,665417,8203,9994,2,0,Belgium,Belgium Jupiler League,2009,KV Mechelen,MEC,Sporting Lokeren,LOK
318,1,1,2009/2010,10,2009-10-03,665420,9999,9984,3,2,Belgium,Belgium Jupiler League,2009,KSV Roeselare,ROS,KSV Cercle Brugge,CEB
319,1,1,2009/2010,10,2009-10-03,665421,9993,10001,3,1,Belgium,Belgium Jupiler League,2009,Beerschot AC,BAC,KVC Westerlo,WES
320,1,1,2009/2010,11,2009-10-18,665425,8342,9991,1,0,Belgium,Belgium Jupiler League,2009,Club Brugge KV,CLB,KAA Gent,GEN
321,1,1,2009/2010,11,2009-10-17,665426,8635,9986,2,0,Belgium,Belgium Jupiler League,2009,RSC Anderlecht,AND,Sporting Charleroi,CHA
322,1,1,2009/2010,11,2009-10-18,665427,9987,8203,1,2,Belgium,Belgium Jupiler League,2009,KRC Genk,GEN,KV Mechelen,MEC
323,1,1,2009/2010,11,2009-10-17,665429,10000,9993,4,0,Belgium,Belgium Jupiler League,2009,SV Zulte-Waregem,ZUL,Beerschot AC,BAC
324,1,1,2009/2010,11,2009-10-17,665430,9994,9984,1,1,Belgium,Belgium Jupiler League,2009,Sporting Lokeren,LOK,KSV Cercle Brugge,CEB
325,1,1,2009/2010,11,2009-10-17,665432,8571,9999,2,0,Belgium,Belgium Jupiler League,2009,KV Kortrijk,KOR,KSV Roeselare,ROS
326,1,1,2009/2010,11,2009-10-17,665435,10001,9985,2,0,Belgium,Belgium Jupiler League,2009,KVC Westerlo,WES,Standard de Liège,STL
327,1,1,2009/2010,12,2009-10-24,665438,9985,10000,1,1,Belgium,Belgium Jupiler League,2009,Standard de Liège,STL,SV Zulte-Waregem,ZUL
328,1,1,2009/2010,12,2009-10-24,665440,9997,9991,1,2,Belgium,Belgium Jupiler League,2009,Sint-Truidense VV,STT,KAA Gent,GEN
329,1,1,2009/2010,12,2009-10-24,665442,9986,10001,1,1,Belgium,Belgium Jupiler League,2009,Sporting Charleroi,CHA,KVC Westerlo,WES
330,1,1,2009/2010,12,2009-10-24,665443,9984,8571,1,1,Belgium,Belgium Jupiler League,2009,KSV Cercle Brugge,CEB,KV Kortrijk,KOR
331,1,1,2009/2010,12,2009-10-23,665444,9994,9987,0,2,Belgium,Belgium Jupiler League,2009,Sporting Lokeren,LOK,KRC Genk,GEN
332,1,1,2009/2010,12,2009-10-25,665445,8203,8635,0,2,Belgium,Belgium Jupiler League,2009,KV Mechelen,MEC,RSC Anderlecht,AND
333,1,1,2009/2010,12,2009-10-25,665446,9999,8342,2,3,Belgium,Belgium Jupiler League,2009,KSV Roeselare,ROS,Club Brugge KV,CLB
334,1,1,2009/2010,13,2009-10-31,665535,8342,9997,1,0,Belgium,Belgium Jupiler League,2009,Club Brugge KV,CLB,Sint-Truidense VV,STT
335,1,1,2009/2010,13,2009-10-31,665536,8635,9994,2,0,Belgium,Belgium Jupiler League,2009,RSC Anderlecht,AND,Sporting Lokeren,LOK
336,1,1,2009/2010,13,2009-11-02,665537,9987,9984,2,0,Belgium,Belgium Jupiler League,2009,KRC Genk,GEN,KSV Cercle Brugge,CEB
337,1,1,2009/2010,13,2009-10-31,665539,10000,9986,2,2,Belgium,Belgium Jupiler League,2009,SV Zulte-Waregem,ZUL,Sporting Charleroi,CHA
338,1,1,2009/2010,13,2009-11-01,665541,9991,9993,0,1,Belgium,Belgium Jupiler League,2009,KAA Gent,GEN,Beerschot AC,BAC
339,1,1,2009/2010,13,2009-10-31,665543,8571,8203,2,0,Belgium,Belgium Jupiler League,2009,KV Kortrijk,KOR,KV Mechelen,MEC
340,1,1,2009/2010,13,2009-10-31,665545,10001,9999,2,2,Belgium,Belgium Jupiler League,2009,KVC Westerlo,WES,KSV Roeselare,ROS
341,1,1,2009/2010,14,2009-11-08,665548,9985,8342,3,1,Belgium,Belgium Jupiler League,2009,Standard de Liège,STL,Club Brugge KV,CLB
342,1,1,2009/2010,14,2009-11-08,665551,9987,8635,0,2,Belgium,Belgium Jupiler League,2009,KRC Genk,GEN,RSC Anderlecht,AND
343,1,1,2009/2010,14,2009-11-06,665553,9986,9991,0,2,Belgium,Belgium Jupiler League,2009,Sporting Charleroi,CHA,KAA Gent,GEN
344,1,1,2009/2010,14,2009-11-07,665554,9984,10001,2,1,Belgium,Belgium Jupiler League,2009,KSV Cercle Brugge,CEB,KVC Westerlo,WES
345,1,1,2009/2010,14,2009-11-07,665556,9994,8571,0,0,Belgium,Belgium Jupiler League,2009,Sporting Lokeren,LOK,KV Kortrijk,KOR
346,1,1,2009/2010,14,2009-11-07,665559,9999,10000,2,0,Belgium,Belgium Jupiler League,2009,KSV Roeselare,ROS,SV Zulte-Waregem,ZUL
347,1,1,2009/2010,14,2009-11-07,665561,9993,9997,4,1,Belgium,Belgium Jupiler League,2009,Beerschot AC,BAC,Sint-Truidense VV,STT
348,1,1,2009/2010,15,2009-11-21,665568,8342,9993,1,2,Belgium,Belgium Jupiler League,2009,Club Brugge KV,CLB,Beerschot AC,BAC
349,1,1,2009/2010,15,2009-11-21,665570,8635,9999,3,1,Belgium,Belgium Jupiler League,2009,RSC Anderlecht,AND,KSV Roeselare,ROS
350,1,1,2009/2010,15,2009-11-21,665571,9997,9984,1,1,Belgium,Belgium Jupiler League,2009,Sint-Truidense VV,STT,KSV Cercle Brugge,CEB
